Date;Session Title;Player Name;Split Name;Tags;Split Start Time;Split End Time;Duration;Distance (km);Sprint Distance (m);Sprints;Power Plays;Accelerations;Decelerations;Energy (kcal);Impacts;Top Speed (km/h);Distance Per Min (m/min);Power Score (w/kg);Decelerations Per Min;Accelerations Per Min;Player Load;Sprint Distance Per Min (m/min);Work Ratio;Distance in Speed Zone 1  (km);Distance in Speed Zone 2  (km);Distance in Speed Zone 3  (km);Distance in Speed Zone 4  (km);Distance in Speed Zone 5  (km);Time in Speed Zone 1 (secs);Time in Speed Zone 2 (secs);Time in Speed Zone 3 (secs);Time in Speed Zone 4 (secs);Time in Speed Zone 5 (secs);Impact Zones: 3 - 5 G (Impacts);Impact Zones: 5 - 10 G (Impacts);Impact Zones: 10 - 15 G (Impacts);Impact Zones: 15 - 20 G (Impacts);Impact Zones: > 20 G (Impacts);Power Play Duration Zones: 0 - 2,5 s (Power Plays);Power Play Duration Zones: 2,5 - 5 s (Power Plays);Power Play Duration Zones: 5 - 7,5 s (Power Plays);Power Play Duration Zones: 7,5 - 10 s (Power Plays);Power Play Duration Zones: > 10 s (Power Plays);Distance in Deceleration Zones: 0 - 1 m/s/s  (km);Distance in Deceleration Zones: 1 - 2 m/s/s  (km);Distance in Deceleration Zones: 2 - 3 m/s/s  (km);Distance in Deceleration Zones: 3 - 4 m/s/s  (km);Distance in Deceleration Zones: > 4 m/s/s  (km);Time in Deceleration Zones: 0 - 1 m/s/s (secs);Time in Deceleration Zones: 1 - 2 m/s/s (secs);Time in Deceleration Zones: 2 - 3 m/s/s (secs);Time in Deceleration Zones: 3 - 4 m/s/s (secs);Time in Deceleration Zones: > 4 m/s/s (secs);Distance in Acceleration Zones: 0 - 1 m/s/s  (km);Distance in Acceleration Zones: 1 - 2 m/s/s  (km);Distance in Acceleration Zones: 2 - 3 m/s/s  (km);Distance in Acceleration Zones: 3 - 4 m/s/s  (km);Distance in Acceleration Zones: > 4 m/s/s  (km);Time in Acceleration Zones: 0 - 1 m/s/s (secs);Time in Acceleration Zones: 1 - 2 m/s/s (secs);Time in Acceleration Zones: 2 - 3 m/s/s (secs);Time in Acceleration Zones: 3 - 4 m/s/s (secs);Time in Acceleration Zones: > 4 m/s/s (secs);Distance in Power Zone: 0 - 5 w/kg  (km);Distance in Power Zone: 5 - 10 w/kg  (km);Distance in Power Zone: 10 - 15 w/kg  (km);Distance in Power Zone: 15 - 20 w/kg  (km);Distance in Power Zone: 20 - 25 w/kg  (km);Distance in Power Zone: 25 - 30 w/kg  (km);Distance in Power Zone: 30 - 35 w/kg  (km);Distance in Power Zone: 35 - 40 w/kg  (km);Distance in Power Zone: 40 - 45 w/kg  (km);Distance in Power Zone: 45 - 50 w/kg  (km);Distance in Power Zone: > 50 w/kg  (km);Time in Power Zone: 0 - 5 w/kg (secs);Time in Power Zone: 5 - 10 w/kg (secs);Time in Power Zone: 10 - 15 w/kg (secs);Time in Power Zone: 15 - 20 w/kg (secs);Time in Power Zone: 20 - 25 w/kg (secs);Time in Power Zone: 25 - 30 w/kg (secs);Time in Power Zone: 30 - 35 w/kg (secs);Time in Power Zone: 35 - 40 w/kg (secs);Time in Power Zone: 40 - 45 w/kg (secs);Time in Power Zone: 45 - 50 w/kg (secs);Time in Power Zone: > 50 w/kg (secs);Time in HR Load Zone 0% - 60% Max HR(secs);Time in HR Load Zone 60% - 75% Max HR (secs);Time in HR Load Zone 75% - 85% Max HR (secs);Time in HR Load Zone 85% - 96% Max HR (secs);Time in HR Load Zone 96% - 100% Max HR (secs);Accelerations Zone Count: 0 - 1 m/s/s;Accelerations Zone Count: 1 - 2 m/s/s;Accelerations Zone Count: 2 - 3 m/s/s;Accelerations Zone Count: 3 - 4 m/s/s;Accelerations Zone Count: > 4 m/s/s;Deceleration Zone Count: 0 - 1 m/s/s;Deceleration Zone Count: 1 - 2 m/s/s;Deceleration Zone Count: 2 - 3 m/s/s;Deceleration Zone Count: 3 - 4 m/s/s;Deceleration Zone Count: > 4 m/s/s
45337;Jg OF 8 Portuguesa 1x0 Audax Rio;Edilson Junior;all; game; 45337,78137037;45337,880902778;"8600";11,9977;928,64;28;86;96;85;1349,6911;2;31,2563;83,7047;6,6333;0,593;0,6698;508,4371;6,4789;37,0929;"5,7066";"3,5111";"1,8513";"0,6927";"0,2359";"6865,7";"1176,2";"412,9";"113,5";"31,2";"145";"2";"0";"0";"0";"0";"47";"26";"7";"6";"4,8545";"0,915";"0,2843";"0,0986";"0,0407";"3367";"354,9";"90";"26,6";"10,4";"4,605";"0,8629";"0,2385";"0,0796";"0,0185";"4255,8";"362,1";"92,2";"31,5";"9";"2,0245";"3,7803";"2,2689";"1,6033";"0,8806";"0,4737";"0,3045";"0,1926";"0,1351";"0,0926";"0,2417";"4551,1";"2307,4";"796,1";"438";"205,4";"101";"61,2";"39,1";"28,8";"19,6";"51,8";"0";"0";"0";"0";"0";"0";"231";"138";"60";"36";"0";"193";"131";"54";"31"
45340;Jg OF 9 Audax Rio 1x2 Nov Iguacu;Edilson Junior;all; game; 45340,884150463;45340,97044213;"7456";9,4356;857,611;21;74;95;94;1084,8099;3;32,7123;75,9306;6,1495;0,7564;0,7645;402,7974;6,9014;32,5232;"4,4314";"2,9";"1,2466";"0,5302";"0,3274";"6078";"975,1";"273,7";"87,2";"41,6";"100";"3";"0";"0";"0";"0";"50";"15";"5";"4";"3,905";"0,6476";"0,2706";"0,1013";"0,0576";"2893";"245,7";"78,1";"27,1";"15,3";"3,4543";"0,6262";"0,2755";"0,0776";"0,02";"3800,9";"261,4";"96,4";"28,8";"8,9";"1,7949";"2,7568";"1,8995";"1,0521";"0,6046";"0,3677";"0,2487";"0,1828";"0,1246";"0,1001";"0,3038";"4422,9";"1667,7";"664,2";"291,5";"139,6";"78,1";"49,2";"34,3";"25,1";"18,5";"64,5";"0";"0";"0";"0";"0";"0";"151";"101";"60";"35";"0";"124";"78";"49";"45"
45343;Cop  Brasil Audax 0x0 Portuguesa;Edilson Junior;all; game; 45343,805582176;45343,884134259;"6787";8,9676;632,214;18;64;92;84;1016,0555;2;29,1682;79,2774;6,3272;0,7426;0,8133;377,193;5,589;31,4709;"4,3912";"2,6979";"1,2462";"0,5111";"0,1211";"5494,2";"916,9";"275,7";"83,7";"16,4";"90";"2";"0";"0";"0";"0";"36";"18";"9";"1";"3,701";"0,5728";"0,2268";"0,1068";"0,0503";"2605,8";"232,2";"71,3";"29,3";"12,8";"3,4029";"0,615";"0,1946";"0,0764";"0,0209";"3475,1";"249";"72,5";"29,7";"9,2";"1,9382";"2,5883";"1,7672";"1,0568";"0,5609";"0,3416";"0,2119";"0,1244";"0,0986";"0,0696";"0,2103";"3915,8";"1596,7";"625,8";"290,8";"130,8";"72,3";"42,4";"26,9";"21,6";"15,4";"48,4";"0";"0";"0";"0";"0";"0";"155";"84";"58";"34";"0";"135";"93";"44";"40"
45321;Treino Tecnico 30-01-24;Igor Alves;all; training; 45321,685194444;45321,758388889;"6324";4,8759;172,6;1;34;69;68;733,745;1;26,0402;46,2614;3,8075;0,6452;0,6546;267,1427;1,6376;13,6275;"3,1262";"1,0258";"0,5513";"0,1675";"0,0051";"5824,1";"349,7";"120,9";"28,6";"0,7";"181";"1";"0";"0";"0";"0";"26";"8";"0";"0";"1,9232";"0,4752";"0,1555";"0,0592";"0,0297";"2582,3";"217,7";"53,3";"18,4";"8,8";"1,6381";"0,377";"0,1459";"0,0544";"0,0177";"3134,6";"214,4";"63";"23,4";"8,1";"2,0033";"1,1003";"0,6002";"0,4356";"0,2805";"0,1349";"0,068";"0,0635";"0,0497";"0,0317";"0,1083";"5085,5";"697,8";"227,6";"126,7";"68,3";"34,1";"18,8";"16,8";"12,8";"8";"27,6";"0";"0";"0";"0";"0";"0";"134";"90";"43";"26";"0";"91";"107";"38";"30"
45324;Treino Tecnico G2 - 02-02-24;Igor Alves;all; training; 45324,706025463;45324,75255787;"4020";4,5576;56,86;1;20;66;41;672,4891;0;24,9122;68,0241;5,4892;0,6119;0,9851;233,3264;0,8487;25,2388;"2,5475";"1,3469";"0,6064";"0,054";"0,0029";"3414,6";"458,9";"137,2";"9,3";"0,4";"166";"0";"0";"0";"0";"0";"16";"3";"1";"0";"1,9109";"0,4753";"0,0928";"0,0261";"0,0208";"1714,5";"221,6";"37,1";"9,7";"6,4";"1,4931";"0,3681";"0,1241";"0,0349";"0,0116";"1737,9";"204,7";"63,1";"18,8";"6,6";"1,3624";"1,2115";"0,8371";"0,5636";"0,2528";"0,1157";"0,0706";"0,0454";"0,0312";"0,022";"0,0453";"2648";"744,6";"306,8";"159,1";"68,5";"31,9";"19,6";"13,3";"9,1";"6,6";"12,9";"0";"0";"0";"0";"0";"0";"107";"80";"43";"23";"0";"144";"83";"24";"17"
45326;Jogo Of 6 Audax Rio 0x1 Bangu;Igor Alves;all; game; 45326,88884838;45326,986402778;"8429";10,7488;664,004;18;60;65;76;1520,4737;10;30,4962;76,5133;5,9232;0,541;0,4627;447,5402;4,7266;29,8255;"5,9569";"3,0008";"1,1272";"0,4845";"0,1795";"7058,5";"1018,5";"248,5";"79,8";"23,4";"197";"11";"0";"0";"0";"0";"33";"18";"4";"5";"4,5831";"0,6788";"0,2054";"0,0754";"0,044";"3588,1";"270,6";"64,4";"22,1";"10,5";"4,1962";"0,7098";"0,1988";"0,0475";"0,0099";"4074,8";"301,3";"73,5";"19,3";"4,1";"2,7491";"3,3471";"1,9209";"1,0349";"0,5913";"0,3863";"0,2254";"0,1501";"0,0947";"0,0588";"0,1902";"5011,4";"2067,4";"681,9";"293,4";"144";"84,1";"46,3";"29,3";"19,4";"12,5";"39";"0";"0";"0";"0";"0";"0";"195";"114";"46";"19";"0";"190";"92";"45";"31"
45328;Treino Tecnico 06-02-24;Igor Alves;all; training; 45328,707760417;45328,771954861;"5546";4,9142;102,506;4;21;68;69;725,2619;2;25,6562;53,165;4,2919;0,7465;0,7357;267,4883;1,109;19,3242;"2,9636";"1,3767";"0,4715";"0,0997";"0,0029";"4941,7";"482,6";"104,9";"16,8";"0,4";"154";"2";"0";"0";"0";"0";"13";"8";"0";"0";"1,9781";"0,4829";"0,1386";"0,0428";"0,0224";"2458,7";"227,6";"58,1";"16,2";"6,6";"1,6692";"0,3905";"0,1393";"0,0385";"0,0118";"2458,6";"223,3";"71,3";"19,7";"6,3";"1,6416";"1,3419";"0,8598";"0,4701";"0,2497";"0,1325";"0,0682";"0,0472";"0,0299";"0,0218";"0,0516";"4093,3";"817,2";"328";"143,6";"66,5";"35,6";"20";"13,5";"8,1";"6,2";"14,4";"0";"0";"0";"0";"0";"0";"125";"116";"45";"23";"0";"136";"113";"49";"20"
45330;Jogo Of 7 Vasco 1x0 Audax Rio;Igor Alves;all; game; 45330,835885417;45330,905511574;"6016";7,6341;334,733;10;30;35;42;1062,9855;2;33,0563;76,1383;5,8002;0,4189;0,3491;317,231;3,3384;33,1798;"4,1048";"2,4157";"0,7789";"0,2124";"0,1223";"4957,5";"833,5";"174,1";"35,4";"15,2";"123";"2";"0";"0";"0";"0";"12";"11";"5";"2";"3,3263";"0,4695";"0,1278";"0,0433";"0,0167";"2477,7";"193,6";"42,8";"12,7";"3,6";"2,9937";"0,539";"0,0929";"0,0214";"0,0036";"2997,7";"234,6";"41,5";"9,7";"1,8";"1,6309";"2,6211";"1,5887";"0,7931";"0,3915";"0,2109";"0,1234";"0,0819";"0,0684";"0,0347";"0,0895";"3400,3";"1587,2";"572,9";"227,2";"98,6";"49,8";"26,8";"15,6";"12,9";"7,1";"17,3";"0";"0";"0";"0";"0";"0";"161";"89";"25";"10";"0";"158";"74";"28";"14"
45333;Treino Tecnico 11-02-24;Igor Alves;all; training; 45333,424081019;45333,479523148;"4790";4,8741;426,678;15;47;72;57;747,2827;2;27,2642;61,0531;5,1194;0,714;0,9019;237,8856;5,3446;20,5461;"2,6886";"1,1263";"0,6325";"0,3477";"0,079";"4198,7";"386,2";"138";"56,5";"10,8";"150";"2";"0";"0";"0";"0";"31";"16";"0";"0";"1,909";"0,463";"0,1597";"0,0645";"0,0328";"2176,9";"183,6";"50,8";"19,5";"8,8";"1,628";"0,3764";"0,1601";"0,0626";"0,0181";"2080,7";"171,8";"64,1";"25,5";"8,5";"1,557";"1,1434";"0,6704";"0,4653";"0,3204";"0,2254";"0,1293";"0,0818";"0,0647";"0,0456";"0,1708";"3471,6";"704,5";"247,1";"133,8";"76,4";"45,8";"26,5";"18,7";"14,1";"11,2";"40,5";"0";"0";"0";"0";"0";"0";"93";"69";"45";"27";"0";"111";"68";"29";"28"
45334;Treino Tecnico 12-02-24;Igor Alves;all; training; 45334,703248843;45334,756630787;"4612";3,2582;117,28;3;20;28;28;465,8941;0;25,7362;42,3881;3,3149;0,3643;0,3643;167,8097;1,5258;12,8854;"2,0341";"0,7176";"0,3893";"0,1128";"0,0045";"4261,4";"245,5";"85,7";"19";"0,6";"61";"0";"0";"0";"0";"0";"13";"7";"0";"0";"1,3282";"0,2426";"0,0861";"0,0315";"0,0095";"2062,1";"101,3";"28,4";"8,6";"2,4";"1,2475";"0,2079";"0,0772";"0,0246";"0,0034";"2270,8";"97,2";"29,8";"10,1";"1,5";"1,2995";"0,7532";"0,4289";"0,2944";"0,1961";"0,0958";"0,0517";"0,0489";"0,0229";"0,0182";"0,0487";"3788";"467,2";"157,5";"83,7";"46,7";"22,6";"12,1";"11,6";"6";"4,7";"12,1";"0";"0";"0";"0";"0";"0";"49";"47";"22";"6";"0";"62";"42";"22";"6"
45335;Treino Tecnico 13-02-24;Igor Alves;all; training; 45335,689545139;45335,749255787;"5159";4,3134;152,008;3;24;46;39;616,5061;2;26,9682;50,1657;3,9216;0,4536;0,535;208,0636;1,7679;15,5069;"2,7677";"0,9473";"0,4464";"0,14";"0,012";"4708,6";"327,5";"98";"23,3";"1,6";"134";"2";"0";"0";"0";"0";"17";"6";"1";"0";"1,8244";"0,334";"0,0889";"0,0399";"0,0175";"2145,7";"143,9";"29,5";"12,3";"4,8";"1,5761";"0,3034";"0,098";"0,026";"0,0053";"2626,9";"142,4";"39,4";"11,7";"2,4";"1,7086";"1,0939";"0,5607";"0,3609";"0,2153";"0,1302";"0,0718";"0,0454";"0,0343";"0,0259";"0,0666";"4022,3";"681,1";"207,9";"104,8";"52,4";"31,8";"17,7";"11";"7,8";"6,2";"16";"0";"0";"0";"0";"0";"0";"74";"59";"33";"13";"0";"97";"49";"21";"18"
45343;Cop  Brasil Audax 0x0 Portuguesa;Igor Alves;all; game; 45343,866358796;45343,899577546;"2870";3,6149;292,193;9;14;18;27;511,0085;5;29,4082;75,573;5,8473;0,5645;0,3763;152,9306;6,1086;26,885;"2,1835";"0,8049";"0,3343";"0,1865";"0,1057";"2474,5";"277";"74,2";"30,2";"14,1";"122";"5";"0";"0";"0";"0";"6";"4";"1";"3";"1,5078";"0,2003";"0,0747";"0,0262";"0,0256";"1256,6";"80,8";"23,9";"6,7";"6,6";"1,4589";"0,2354";"0,0652";"0,0162";"0,0045";"1369,1";"95,8";"22,8";"5,8";"1,9";"1,119";"1,0933";"0,5098";"0,3018";"0,1628";"0,1205";"0,0997";"0,0547";"0,0446";"0,0324";"0,0763";"1788";"686,2";"186,6";"86";"40";"25,2";"17,7";"10,1";"8,6";"6,1";"15,5";"0";"0";"0";"0";"0";"0";"52";"38";"11";"7";"0";"61";"28";"11";"16"
45346;Jg Of 10 Audax Rio 2x0 Botafogo;Igor Alves;all; game; 45346,660446759;45346,754061343;"8088";11,5148;575,977;18;62;67;55;1625,611;1;30,5762;85,4217;6,6419;0,408;0,497;472,8291;4,2728;33,6103;"5,6159";"3,7018";"1,6212";"0,4754";"0,1006";"6382";"1252";"362,4";"78,6";"13,3";"182";"1";"0";"0";"0";"0";"32";"21";"6";"3";"4,9362";"0,8229";"0,2026";"0,0604";"0,0125";"3453,7";"302,7";"61,3";"17,1";"3,5";"4,4647";"0,7615";"0,2001";"0,0426";"0,0113";"3827,7";"322,6";"76,4";"17,8";"5,5";"2,6509";"3,169";"2,3509";"1,5319";"0,7479";"0,3962";"0,2428";"0,1275";"0,0848";"0,0629";"0,1501";"4486,8";"1936,4";"829,9";"421";"180,5";"87,1";"52,7";"27,6";"19,6";"13";"33,7";"0";"0";"0";"0";"0";"0";"227";"131";"48";"19";"0";"233";"105";"40";"15"
45321;Treino Tecnico 30-01-24;Bruno Lima;all; training; 45321,685097222;45321,758238426;"6319";4,9667;112,146;0;29;76;70;633,9351;0;21,6482;47,1596;3,8332;0,6647;0,7216;271,2807;1,0648;13,242;"3,2253";"1,0401";"0,5891";"0,1121";"0";"5814,5";"355,3";"129,9";"19,6";"0";"101";"0";"0";"0";"0";"0";"20";"8";"1";"0";"1,9021";"0,5418";"0,1568";"0,0505";"0,0168";"2764,3";"293,2";"59,7";"15,7";"5,2";"1,7007";"0,3976";"0,1432";"0,0422";"0,0151";"2830,6";"252,5";"69,4";"21";"7,7";"2,1747";"1,0316";"0,6194";"0,4427";"0,2988";"0,1253";"0,0729";"0,0567";"0,0409";"0,0242";"0,0793";"5118,3";"655,3";"233,4";"128,9";"75,4";"33,9";"20,3";"14,9";"10,6";"6,5";"21,8";"0";"0";"0";"0";"0";"0";"115";"97";"48";"28";"0";"101";"102";"50";"20"
45324;Treino Tecnico G2 - 02-02-24;Bruno Lima;all; training; 45324,705583333;45324,753771991;"4163";5,0211;13,806;0;21;78;37;631,1756;0;21,8322;72,3674;5,7927;0,5333;1,1242;246,042;0,199;29,5184;"2,5307";"1,8209";"0,6557";"0,0138";"0";"3392,5";"617,6";"151";"2,4";"0";"49";"0";"0";"0";"0";"0";"19";"2";"0";"0";"2,1043";"0,5303";"0,0987";"0,0249";"0,007";"1822";"255";"40,6";"9";"2,2";"1,6805";"0,412";"0,119";"0,0348";"0,0095";"1719,2";"224,5";"63,1";"21,7";"6,2";"1,2141";"1,4027";"1,0969";"0,7042";"0,2877";"0,1312";"0,0746";"0,0408";"0,0267";"0,0137";"0,0285";"2546,5";"846,5";"394";"198,9";"81,3";"39";"22,8";"12,3";"8,4";"4,7";"9,1";"0";"0";"0";"0";"0";"0";"113";"81";"57";"21";"0";"179";"87";"26";"11"
45326;Jogo Of 6 Audax Rio 0x1 Bangu;Bruno Lima;all; game; 45326,888498843;45326,94828588;"5166";6,7442;124,241;2;32;39;55;816,0649;5;26,2722;78,3296;6,0366;0,6388;0,453;310,5273;1,443;32,7648;"3,1158";"2,5709";"0,9332";"0,1184";"0,0058";"4063,7";"872";"208,9";"20,2";"0,8";"72";"5";"0";"0";"0";"0";"22";"6";"4";"0";"2,8075";"0,4826";"0,1169";"0,0412";"0,0222";"2236,6";"220,4";"46,3";"13,5";"6";"2,6693";"0,4797";"0,0997";"0,0212";"0,0038";"2346";"237";"46,5";"11,1";"2,2";"1,3991";"1,871";"1,6212";"0,9752";"0,4452";"0,1999";"0,098";"0,0482";"0,0311";"0,0141";"0,0411";"2967";"1130,1";"575,8";"275,1";"108,4";"49,7";"25,5";"12,3";"8";"3,6";"10,1";"0";"0";"0";"0";"0";"0";"175";"96";"30";"9";"0";"150";"76";"32";"23"
45321;Treino Tecnico 30-01-24;Bruno Paulo;all; training; 45321,686155093;45321,757895833;"6198";4,9986;91,515;0;27;68;65;721,2651;1;22,6882;48,389;3,9106;0,6292;0,6583;240,4152;0,8859;14,2359;"3,0283";"1,2601";"0,6186";"0,0915";"0";"5614,6";"432,1";"135,7";"16";"0";"82";"1";"0";"0";"0";"0";"17";"10";"0";"0";"1,9611";"0,5067";"0,1649";"0,0422";"0,015";"2458,6";"236,5";"61";"15,1";"4,9";"1,7247";"0,3705";"0,1636";"0,0431";"0,0067";"3109,1";"208";"78,6";"22,7";"3,9";"2,1618";"0,8663";"0,7493";"0,4968";"0,3177";"0,137";"0,0869";"0,0509";"0,0413";"0,0302";"0,0603";"5054,3";"527,8";"274,6";"146,6";"81,2";"38,8";"24,3";"14,5";"11,9";"8,1";"16,3";"6198,4";"0";"0";"0";"0";"0";"88";"119";"52";"16";"0";"101";"106";"44";"21"
45324;Treino Tecnico G2 - 02-02-24;Bruno Paulo;all; training; 45324,705331019;45324,753947917;"4200";4,7747;50,092;1;25;45;35;681,4503;0;21,2002;68,2097;5,4521;0,5;0,6429;229,7544;0,7156;26,1659;"2,4192";"1,6251";"0,6803";"0,0501";"0";"3487,9";"552,6";"151,2";"8,8";"0";"26";"0";"0";"0";"0";"0";"20";"5";"0";"0";"1,9431";"0,5079";"0,1116";"0,0257";"0,0054";"1762,6";"239";"46,1";"9,4";"1,9";"1,6015";"0,4307";"0,1205";"0,0229";"0,0054";"1826,4";"235,7";"62,7";"13,5";"3,2";"1,3275";"1,1332";"0,9851";"0,6595";"0,3351";"0,1534";"0,0706";"0,041";"0,0293";"0,0159";"0,0242";"2787,8";"682,4";"361,5";"187,9";"86,6";"43,4";"20";"11,4";"8,1";"4,5";"6,9";"0";"0";"0";"0";"0";"0";"114";"116";"32";"13";"0";"148";"97";"25";"10"
45326;Jogo Of 6 Audax Rio 0x1 Bangu;Bruno Paulo;all; game; 45326,890084491;45326,955380787;"5642";8,1235;383,039;11;51;53;53;1131,9578;5;24,8322;86,3894;6,7436;0,5636;0,5636;329,9763;4,0734;34,2172;"3,2868";"3,0865";"1,3671";"0,3788";"0,0042";"4243";"1030,5";"303,8";"63,7";"0,6";"51";"5";"0";"0";"0";"0";"22";"21";"5";"3";"3,341";"0,5873";"0,178";"0,0437";"0,0213";"2360";"236";"61,6";"13,4";"6,5";"3,1586";"0,63";"0,1343";"0,0235";"0,0058";"2624,6";"267,9";"56,3";"12,1";"3,2";"1,6432";"1,7647";"1,9623";"1,263";"0,729";"0,3532";"0,1551";"0,1037";"0,0553";"0,0367";"0,0574";"3183,5";"1075,7";"684,5";"348,8";"174,6";"78,6";"36,9";"23,6";"12,7";"8,3";"14,4";"0";"0";"0";"0";"0";"0";"187";"99";"40";"13";"0";"167";"91";"31";"22"
45328;Treino Tecnico 06-02-24;Bruno Paulo;all; training; 45328,707759259;45328,771716435;"5526";3,9435;25,567;0;10;47;42;549,9309;2;22,7682;42,8171;3,3446;0,456;0,5103;227,8407;0,2776;13,189;"2,5878";"1,0165";"0,3136";"0,0256";"0";"5097,2";"353,1";"71,1";"4,4";"0";"58";"2";"0";"0";"0";"0";"7";"3";"0";"0";"1,588";"0,3954";"0,1002";"0,0228";"0,0056";"2398,5";"228,9";"44,8";"8,9";"1,9";"1,4318";"0,2845";"0,0876";"0,0223";"0,0053";"2568,3";"203,8";"53,8";"13,8";"3,1";"1,6287";"0,9823";"0,6312";"0,3608";"0,1547";"0,0731";"0,0433";"0,0279";"0,0136";"0,0076";"0,0201";"4461,4";"614,9";"240,1";"108,9";"44,4";"22,1";"13,1";"7,9";"4,3";"2,3";"6,4";"0";"0";"0";"0";"0";"0";"96";"85";"36";"11";"0";"104";"76";"31";"11"
45330;Jogo Of 7 Vasco 1x0 Audax Rio;Bruno Paulo;all; game; 45330,834962963;45330,908909722;"6389";8,4942;327,131;9;50;46;59;1165,4699;4;28,3842;79,77;6,1326;0,5541;0,432;346,6196;3,0721;30,5838;"4,2375";"2,876";"1,0536";"0,2906";"0,0366";"5121,7";"980,8";"232,5";"49,1";"4,9";"77";"4";"0";"0";"0";"0";"25";"19";"4";"2";"3,5136";"0,5803";"0,1693";"0,05";"0,0232";"2728,1";"256,4";"60,5";"15,9";"6";"3,4286";"0,5763";"0,1209";"0,0255";"0,0063";"2978,8";"275,2";"52,5";"12,3";"3,3";"2,1117";"2,2516";"1,876";"1,0351";"0,5915";"0,265";"0,1474";"0,0817";"0,0496";"0,0217";"0,0629";"3746,6";"1390";"670,3";"295";"143,3";"60,5";"33,1";"18,8";"11,5";"5,3";"14,6";"0";"0";"0";"0";"0";"0";"221";"104";"33";"13";"0";"185";"110";"40";"19"
45333;Treino Tecnico 11-02-24;Bruno Paulo;all; training; 45333,423730324;45333,479362269;"4807";3,7232;100,352;3;24;31;32;524,881;0;23,8002;46,4719;3,6699;0,3994;0,3869;190,4995;1,2526;15,8012;"1,9776";"1,1114";"0,5338";"0,1004";"0";"4290,5";"380,4";"118,7";"17";"0";"45";"0";"0";"0";"0";"0";"15";"9";"0";"0";"1,5095";"0,3524";"0,0968";"0,0205";"0,002";"2024,6";"163,8";"37,9";"7,8";"0,7";"1,339";"0,2856";"0,0949";"0,0195";"0,0029";"2358,9";"157";"44,5";"9,6";"1,8";"1,2288";"0,7887";"0,6855";"0,4696";"0,2548";"0,1228";"0,0647";"0,0354";"0,0267";"0,015";"0,0309";"3803,8";"481,3";"249,3";"131,8";"64,1";"30,9";"16,6";"9,5";"6,8";"4,1";"8,4";"0";"0";"0";"0";"0";"0";"81";"70";"25";"6";"0";"79";"60";"26";"6"
45334;Treino Tecnico 12-02-24;Bruno Paulo;all; training; 45334,7035;45334,756851852;"4609";3,6422;126,61;4;17;20;23;495,9033;3;24,5442;47,4139;3,6156;0,2994;0,2604;174,4992;1,6482;14,4918;"2,0799";"0,968";"0,4677";"0,1252";"0,0014";"4157,2";"326,8";"104,4";"20,9";"0,2";"44";"3";"0";"0";"0";"0";"8";"7";"1";"1";"1,4858";"0,2612";"0,0873";"0,0184";"0,0047";"1975,4";"114,4";"31,1";"5,9";"1,4";"1,4754";"0,2304";"0,0679";"0,0079";"0,0032";"2332,6";"114,2";"28,7";"4,3";"1,5";"1,3585";"0,7406";"0,5941";"0,4417";"0,2291";"0,1293";"0,0593";"0,0366";"0,023";"0,0107";"0,0191";"3685,1";"464,3";"214,1";"123,8";"56,7";"28,9";"14,2";"9,1";"5,7";"2,7";"4,9";"0";"0";"0";"0";"0";"0";"78";"49";"14";"6";"0";"76";"41";"18";"5"
45335;Treino Tecnico 13-02-24;Bruno Paulo;all; training; 45335,689612269;45335,743261574;"4635";3,5748;121,24;5;23;28;30;503,8589;0;24,8482;46,2757;3,6532;0,3883;0,3625;170,7515;1,5694;15,2097;"1,9042";"1,0039";"0,5455";"0,1177";"0,0035";"4154,9";"338,4";"121,6";"19,8";"0,5";"47";"0";"0";"0";"0";"0";"12";"10";"1";"0";"1,4184";"0,308";"0,1003";"0,0234";"0,0093";"1806,5";"133,5";"34,4";"8,2";"2,4";"1,3426";"0,2675";"0,0811";"0,0199";"0,0043";"2484,3";"121,4";"33,1";"9,3";"2,1";"1,2292";"0,6857";"0,6301";"0,4573";"0,2542";"0,126";"0,057";"0,0397";"0,036";"0,0165";"0,043";"3721,8";"421,3";"225,4";"125,4";"62,3";"29,9";"14,7";"9,9";"9,4";"4";"11,1";"0";"0";"0";"0";"0";"0";"69";"51";"20";"8";"0";"65";"54";"21";"9"
45337;Jg OF 8 Portuguesa 1x0 Audax Rio;Bruno Paulo;all; game; 45337,781277778;45337,862519676;"7019";10,7334;459,01;14;59;53;74;1478,1079;7;25,8082;91,7515;7,0863;0,6326;0,4531;403,0079;3,9237;35,8517;"4,6989";"3,7124";"1,8631";"0,4467";"0,0123";"5306,8";"1220,9";"414,7";"75,1";"1,7";"58";"8";"0";"0";"0";"0";"29";"16";"6";"8";"4,4725";"0,7286";"0,1995";"0,0605";"0,0294";"3048,6";"291,3";"69,2";"21";"8,4";"4,2929";"0,7512";"0,158";"0,0321";"0,0087";"3178,1";"319,5";"65";"14,2";"3,9";"2,278";"2,5177";"2,3458";"1,7321";"0,9338";"0,4313";"0,2084";"0,1031";"0,0613";"0,0375";"0,0845";"3735,3";"1573,5";"805,2";"472,6";"218,6";"98,1";"48,6";"23,6";"13,7";"9";"21";"0";"0";"0";"0";"0";"0";"211";"136";"35";"18";"0";"175";"101";"46";"28"
